Month,Zone Name,Region,Instance Name,Env,Instance Id,State,App Name,TechnicalOwner,Avg CPU (%),Total Hours,Tenancy,Avg Memory Used (%),Avg File System Used (%),Avg Network In (%),Avg Network Out (%),Product,Compute Cost (Month),API Name,Recommendation,Recommended Price,Savings
Sep/20,us-east-1a,5.55748E+11,AWVA-PDKRNAPP01,Production,i-0c751c3e969d7fd0f,running,Other,Eddy Mateo,6.94,714,default,N/A,N/A,0.09,0.02,Windows,95.1,t2.xlarge,Migrate to r5.large,159.05,0
Sep/20,ap-northeast-1a,Tokyo,AWJP-PDSGPRT02,Production,i-000376f739cd4736f,running,Print Server,Sathish Raj,8.07,712,default,N/A,N/A,0.01,0.01,Windows,35.1,t3.medium,No recommended change,No Data,0
Sep/20,us-west-2a,Oregon,Awor-pdscidb03,Production,i-05710f050557ae378,running,Sciemetric,Ryo Miyaki,10.96,714,default,N/A,N/A,0,0,Windows,124.99,r5.large,No recommended change,No Data,0
Sep/20,us-west-2a,Oregon,AWOR-PDARADB01,Production,i-064f5ff3a2c517068,running,PLM|Aras|ePAC|DHR,Vivek Ratnaswamy | Shinod Kumar | Alek Slavuk,5.16,715,host,N/A,N/A,0.21,0.24,Windows,0,r3.4xlarge,Migrate to r5d.4xlarge,924.53,0
Sep/20,us-west-2b,Oregon,IRVPLMIPL01-PD,Production,i-068ecc3cd4c38a866,running,Ignite Portal,Louis Stellflug,16.43,715,default,N/A,N/A,0.83,0.3,Windows,29.39,t2.medium,Migrate to t3.medium,43.78,0
Sep/20,us-west-2a,Oregon,IRVITRSPT05,Development,i-05a1867f2e9b0b92c,stopped,Other,Joy Muehlenbein,17.93,172,default,N/A,N/A,0.05,0.09,Windows,12.75,t2.large,Migrate to t3.large,80.84,0
Sep/20,us-west-2a,Oregon,AWOR-TSLABAPP02,Test,i-0628d2aaf5c73c8c2,running,LIMS,Olga Goren,16.46,714,default,18.29,42.93,0.01,0.01,Windows,95.1,t2.xlarge,Migrate to c5.large,129.14,0
Sep/20,us-west-2a,Oregon,IrvLMSRPT01,Production,i-0f1ba4ff3b167199a,running,Other,Ashok Kini,10.5,714,default,N/A,N/A,0.01,0.01,Windows,52.91,t2.large,Migrate to t3.large,80.84,0
Sep/20,us-west-2a,Oregon,IRVPLMIPL02-PD,Production,i-0b999a198c3abc2c4,running,Ignite Portal,Louis Stellflug,15.78,715,default,N/A,N/A,0.86,0.35,Windows,29.39,t2.medium,Migrate to t3.medium,43.78,0
Sep/20,us-west-2a,Oregon,IRVKMSLIC01,Production,i-06c39a2a1fe30d992,running,Other,ITTechOps@edwards.com,12.12,714,default,N/A,N/A,0.01,0.01,Windows,29.35,t2.medium,Migrate to t3.medium,43.78,0
Sep/20,us-west-2a,Oregon,AWOR-PDBKPSRV01,Production,i-0e9cdd073cfdf7391,running,Other,Haihao Li,12.29,715,host,N/A,N/A,28.39,25.71,Windows,0,r3.4xlarge,Migrate to r5d.4xlarge,924.53,0
Sep/20,us-west-2a,Oregon,AWOR-DVSQLDB04,Development,i-01e2676ae9addc453,running,SQL,"Alek Slavuk, Haihao Li",9.86,715,default,N/A,N/A,0,0.03,Windows,225.23,r5.xlarge,Migrate to t2.2xlarge,316.06,0
Sep/20,ap-northeast-1a,Tokyo,TKOPRT03,Production,i-02a25364c284801ad,running,Print server,Tomoaki_Tanida@edwards.com;Hiroki_Kagawa@edwards.com,10.94,713,default,N/A,N/A,0.1,0.09,Windows,35.15,t3.medium,No recommended change,No Data,0
Sep/20,ap-northeast-1a,Tokyo,TKOPRT01-1,Production,i-0789ac368cb183a39,running,Other,Tomoaki_Tanida@edwards.com;Hiroki_Kagawa@edwards.com,9.08,714,default,N/A,N/A,0.05,0.04,Windows,35.2,t3.medium,No recommended change,No Data,0
Sep/20,us-west-2a,Oregon,IRVRDSLIC01,Production,i-0f60cec814daf2984,running,Other,Dustin Emery,10.92,714,default,N/A,N/A,0.02,0.02,Windows,29.35,t2.medium,Migrate to t3.medium,43.78,0
Sep/20,us-west-2a,Oregon,AwOr-OqTibDb01,OperationalQualification,i-022946e6694b5adbf,running,TIBCO,Deepak Karir and Haihao Li,54.87,716,dedicated,N/A,N/A,0.24,0.22,Windows,251.21,r5.xlarge,No recommended change,No Data,0
Sep/20,ap-northeast-1a,Tokyo,TKOOPIFAX01-1,Production,i-0cf085614c8d9901f,running,Other,Hiroki Kagawa,10.2,714,default,N/A,N/A,0.01,0.05,Windows,35.2,t3.medium,No recommended change,No Data,0
Sep/20,us-west-2a,Oregon,AWOR-PTMESBO01,Test,i-9fd4780b,running,MES,David Tower,8.61,715,default,N/A,N/A,0.02,0.02,Windows,95.24,t2.xlarge,Migrate to r5.large,159.05,0
Sep/20,us-west-2a,Oregon,IrvBAM01,Production,i-09068c4ab3363f2bc,running,BitLocker Administration and Monitoring,Ben Monrad,16.58,714,default,N/A,N/A,0.13,0.11,Windows,52.91,t2.large,Migrate to t3.large,80.84,0
Sep/20,ap-northeast-1a,Tokyo,TKOWIL01-1,Production,i-0197786e71124f3bb,running,Other,Hiroki Kagawa,16.54,713,default,N/A,N/A,0.01,0.01,Windows,35.15,t3.medium,No recommended change,No Data,0
Sep/20,us-west-2a,Oregon,AWOR-PTMESCIO01,Test,i-b3b91527,running,MES,David Tower,11.3,713,default,N/A,N/A,0.03,0.04,Windows,52.83,t2.large,Migrate to t3.large,80.84,0
Sep/20,us-west-2a,Oregon,AWOR-QAPRTG01,QA,i-0957bd0fe95c1e0c2,stopped,Other,Usama Muzaffar,64.07,169,default,N/A,N/A,0.01,0.01,Windows,31.77,m5.large,No recommended change,No Data,0
Sep/20,us-west-2a,Oregon,irvbizsql01-pd,Production,i-063057f3ebaf35572,running,BizTalk,Deepak Karir and Haihao Li,33.05,715,dedicated,N/A,N/A,0.59,1.35,Windows,319.61,r3.xlarge,Migrate to r5d.xlarge,356.77,0
Sep/20,ap-northeast-1a,Tokyo,TOKOPISQL02-1,Production,i-0e23905e213bd7dc8,running,Other,Hiroki Kagawa,13.6,713,default,N/A,N/A,0.01,0.01,Windows,35.15,t3.medium,No recommended change,No Data,0
Sep/20,us-west-2a,Oregon,SAOSQLORA01,Production,i-0fccda5bae617f8ba,running,n/a,Mario Azevedo,7.92,714,default,N/A,N/A,0.01,0.01,Windows,95.1,t2.xlarge,Migrate to r5.large,159.05,0
Sep/20,us-west-2a,Oregon,AWOR-PTMESWEB01,Test,i-a8913d3c,running,MES,David Tower,22.18,714,default,N/A,N/A,0.02,0.02,Windows,52.91,t2.large,Migrate to t3.large,80.84,0
Sep/20,ap-northeast-1a,Tokyo,TKOWIL02-1,Production,i-0116fee68d39201df,running,Other,Hiroki Kagawa,10.43,713,default,N/A,N/A,0.01,0.01,Windows,35.15,t3.medium,No recommended change,No Data,0
Sep/20,us-west-2a,Oregon,IRVSQLPRD01,Production,i-05e45d11fc9730422,running,SQL,Haihao Li,16.55,714,dedicated,N/A,N/A,3.03,3.09,Windows,319.16,r3.xlarge,Migrate to r5d.xlarge,356.77,0
Sep/20,us-west-2a,Oregon,SAOFILPRT02,Production,i-0fdb723d997ae289b,running,Other,Mario Azevedo,13.21,715,default,N/A,N/A,0.04,0.05,Windows,52.98,t2.large,Migrate to t3.large,80.84,0
Sep/20,us-west-2a,Oregon,AWOR-PDRDSLIC01,Production,i-030a527f961f712a4,running,Other,ITTechOps@edwards.com,11.65,715,default,N/A,N/A,0.01,0.01,Windows,27.89,t3.medium,No recommended change,No Data,0
Sep/20,us-west-2a,Oregon,AWOR-TSARAPDB01,Test,i-005286019c8d1d63c,running,Other,"Vivek Ratnaswamy, Shinod Kumar",2.27,713,default,N/A,N/A,0,0,Windows,956.98,r5.4xlarge,No recommended change,No Data,0
Sep/20,us-west-2a,Oregon,AWOR-PDSECMGR01,,i-0157efc04865a1d1d,running,Other,Don Winter,0.2,668,default,N/A,N/A,0.01,0.01,Linux/UNIX,55.18,t3.xlarge,Migrate to r5.large,91.93,0
Sep/20,us-west-2a,Oregon,IRVPRN01,Production,i-029be44eadbba1ea3,running,Print Server,Daryl Guetzkow,11.73,714,default,N/A,N/A,0.09,0.08,Windows,52.91,t2.large,Migrate to t3.large,80.84,0
Sep/20,us-west-2a,Oregon,AWOR-DVCYBPSM01,Development,i-0630f0ccddbb8b736,stopped,CyberArk Privileged Account Security Suite v9.9.5,Eric Roe | Ben Monrad,10.16,169,default,N/A,N/A,0.03,0.06,Windows,12.52,t2.large,Migrate to t3.large,80.84,0
Sep/20,us-west-2a,Oregon,edwards-exch-fe-proxy-test,test,i-047f100dd87e9be10,running,Other,edwards-incidents@corpinfo.com,0.51,712,default,87.81,N/A,0.01,0.01,Linux/UNIX,16.45,t2.medium,Migrate to t4g.medium,24.51,0
Sep/20,ap-northeast-1a,Tokyo,TKOEDI01-1,Production,i-04af9621ca404eb34,running,EDI,Tomoaki Tanida;Hiroki Kagawa,10.04,712,default,N/A,N/A,0.01,0.02,Windows,35.1,t3.medium,No recommended change,No Data,0
Sep/20,us-west-2a,Oregon,AWOR-PDCYBPSM01,Production,i-07a1f7f97f365a55a,running,CyberArk Privileged Account Security Suite v9.9.5,Eric Roe | Ben Monrad | Adam Moravcik,14.51,715,default,N/A,N/A,0.04,0.05,Windows,111.68,t3.xlarge,Migrate to r5.large,159.05,0
Sep/20,us-west-2a,Oregon,AWOR-PDAZRSHDC,Production,i-0d83f3ce09de24945,running,Other,Mike Pettway,7.16,714,default,N/A,N/A,0,0,Windows,111.53,t3.xlarge,Migrate to r5.large,159.05,0
Sep/20,ap-northeast-1a,Tokyo,TOKEDI02,Production,i-03146ba6bac32c8cd,running,EDI System,Tomoaki_Tanida@edwards.com;Hiroki_Kagawa@edwards.com,8.7,714,default,N/A,N/A,0.01,0.01,Windows,37.49,t2.medium,Migrate to t3.medium,53.11,0
Sep/20,us-west-2a,Oregon,irvcoggwd01,Development,i-0cf118561ed334660,stopped,Cognos,Stanislav Vohnik,12.46,169,default,N/A,N/A,0,0,Windows,6.95,t2.medium,Migrate to t3.medium,43.78,0
Sep/20,us-west-2a,Oregon,AWOR-DVPITWEB01,Development,i-0b18a56eec88e66cd,stopped,Pitney Bowes,Liza Loebsack,5.72,169,default,N/A,N/A,0.01,0.01,Windows,12.52,t2.large,Migrate to t3.large,80.84,0
Sep/20,us-west-2a,Oregon,AWOR-PDKARAPP01,Production,i-052ef87f71bbca32d,running,Other,Jason Zimmerman,9.7,714,default,N/A,N/A,0.01,0.01,Windows,29.35,t2.medium,Migrate to t3.medium,43.78,0
Sep/20,us-west-2a,Oregon,AWOR-DVMETAPP01,Developer,i-01d001b269b68942a,stopped,Other,Rano Ngai,8.64,521,default,N/A,N/A,0.01,0.01,Windows,81.38,t3.xlarge,Migrate to r5.large,159.05,0
Sep/20,ap-northeast-1a,Tokyo,JPTEST,,i-0268f54f78ac28865,running,Other,,6.19,714,default,N/A,N/A,0,0.01,Windows,35.2,t3.medium,No recommended change,No Data,0
Sep/20,us-west-2a,Oregon,AWOR-DVQLKAPP01,Development,i-49cd7ddd,running,Qlikview,qlikview_support@edwards.com,11.14,717,default,N/A,N/A,0.48,0.09,Windows,"1,810.57",r4.8xlarge,Migrate to r5.8xlarge,"2,544.84",0
Sep/20,us-west-2a,Oregon,AWOR-PDPAWAPP01,Production,i-0f81425b58a47ec9f,running,Privileged Access Jump Server (PAW),Don Winter,17.27,714,default,N/A,N/A,0.03,0.02,Windows,52.91,t2.large,Migrate to t3.large,80.84,0
Sep/20,us-west-2a,Oregon,AWOR-DVIDQAPP01,Development,i-0d35ff58ddca461db,running,Informatica,Anu Kumar,18.95,715,default,74.79,N/A,0.31,0.04,Linux/UNIX,139.43,m5.2xlarge,Migrate to r5.xlarge,183.86,0
Sep/20,us-west-2a,Oregon,IRVFTP01,Production,i-0fd471150f74704c8,running,MOVEit,Pablo Vivanco,9.34,715,default,N/A,N/A,0.06,0.05,Windows,29.39,t2.medium,Migrate to t3.medium,43.78,0
Sep/20,us-west-2a,Oregon,AWOR-TRLABSCH01,Training,i-05c43f95ca3c39a21,running,LIMS,Olga Goren,13.94,715,default,N/A,N/A,0.02,0.02,Windows,52.98,t2.large,Migrate to t3.large,80.84,0
Sep/20,us-west-2a,Oregon,AWOR-DVWCVAPP23,Development,i-0d339ec5c8a4a9c29,running,Windchill,Mike Lockwood,17.73,715,default,N/A,N/A,0.02,0.02,Windows,49.26,t3.large,No recommended change,No Data,0
Sep/20,us-west-2a,Oregon,AWOR-OQQLKAPP01,OperationalQualification,i-f5b00061,running,Other,qlikview_support@edwards.com,63.56,717,default,N/A,N/A,0.27,0.21,Windows,"3,319.71",m5n.16xlarge,Migrate to r5.12xlarge,"3,817.27",0
Sep/20,us-west-2a,Oregon,Irvine814,Production,i-0b1c187a9856193cf,running,Loftware,Trevor Britton,12.18,714,default,N/A,N/A,0.63,0.01,Windows,29.35,t2.medium,Migrate to t3.medium,43.78,0
Sep/20,us-west-2b,Oregon,AWOR-QARDSCBR02,QA,i-028206f74313cfc6f,running,LIMS,Olga Goren,10.14,713,default,N/A,N/A,0.01,0.01,Windows,49.13,t3.large,No recommended change,No Data,0
Sep/20,us-west-2a,Oregon,AWOR-TSWCVAPP24,Test,i-044d21f3b36e867a6,stopping,Windchill,Mike Lockwood,12.6,319,default,N/A,N/A,0.02,0.01,Windows,21.98,t3.large,No recommended change,No Data,0
Sep/20,us-west-2a,Oregon,AWOR-QARDSCBR01,QA,i-0408ba9aa109efd3c,running,LIMS,Olga Goren,9.41,713,default,N/A,N/A,0.01,0.01,Windows,49.13,t3.large,No recommended change,No Data,0
Sep/20,us-west-2a,Oregon,Irvine838,Development,i-0dd4d2bfd8348d5b7,stopped,Dataflux,Louis Stellflug,11.78,170,default,N/A,N/A,0.01,0.01,Windows,6.99,t2.medium,Migrate to t3.medium,43.78,0
Sep/20,us-west-2a,Oregon,AWOR-QAWCVAPP25,QA,i-09a4d895d41b07c9d,stopping,Windchill,Mike Lockwood,16.09,286,default,N/A,N/A,0.01,0.01,Windows,19.71,t3.large,No recommended change,No Data,0
Sep/20,us-west-2a,Oregon,AWOR-TSATAAPP02,Test,i-07136efa423c226c9,stopped,Other,Stanislav Vohnik,6.8,98,default,39.19,N/A,0,0,Red Hat Enterprise Linux,12.33,r4.large,Migrate to t4g.large,92.81,0
Sep/20,us-west-2a,Oregon,AWOR-PDSECPSH01,Production,i-0e21a7611ea8a3a90,running,Other,"Don Winter, Eric Roe",10.29,714,default,N/A,N/A,0.01,0.01,Windows,49.19,t3.large,No recommended change,No Data,0
Sep/20,us-west-2a,Oregon,IRVHFMFDM02-DEV,Development,i-ce73f75a,running,HFM,Haihao Li | Karthick K,16.26,717,default,N/A,N/A,0.03,0.02,Windows,53.73,t2.large,Migrate to t3.large,80.84,0
Sep/20,us-west-2a,Oregon,AWOR-TSATASRV01,Test,i-0fc685cbbb5aa6e08,stopped,Other,Stanislav Vohnik,3.76,98,default,41.57,N/A,0,0,Red Hat Enterprise Linux,12.33,r4.large,Migrate to t4g.large,92.81,0
Sep/20,us-west-2a,Oregon,AWOR-TRWCVAPP26,Training,i-01de9c127ae31c18d,stopping,Windchill,Mike Lockwood,11.41,373,default,N/A,N/A,0.02,0.01,Windows,25.7,t3.large,No recommended change,No Data,0
Sep/20,us-west-2a,Oregon,IRVQMSDEV03,Development,i-b27efa26,stopped,QMS,Binh Nguyen,10.77,169,default,N/A,N/A,0.02,0.01,Windows,1.76,t2.micro,No recommended change,No Data,0
Sep/20,us-west-2a,Oregon,IRVLBLSDLBA-DV,Development,i-0155f5f1efd9dcab1,running,SDL Knowledge Center Ã¢â‚¬â€œ Batch Server,Trevor Britton,8.09,565,default,N/A,N/A,0.01,0.01,Windows,41.87,t2.large,Migrate to t3.large,80.84,0
Sep/20,us-west-2a,Oregon,IRVLBLCAR01-PD,Production,i-010133531ca571af8,running,SDL Collaborative Review,Trevor Britton,8.41,715,default,N/A,N/A,0.01,0.01,Windows,52.98,t2.large,Migrate to t3.large,80.84,0
Sep/20,us-west-2a,Oregon,IRVQMSDEV01,Development,i-5973f7cd,stopping,QMS,Binh Nguyen,13.25,428,default,N/A,N/A,0.04,0.05,Windows,17.59,t2.medium,Migrate to t3.medium,43.78,0
Sep/20,us-west-2a,Oregon,awor-pdscidb01,Production,i-079b8db948dbab1e8,running,Sciemetric,Ryo Miyaki,16.93,715,default,N/A,N/A,0,0,Windows,122.97,r5.large,No recommended change,No Data,0
Sep/20,us-west-2a,Oregon,IRVLBLCAR01-OQ,OperationalQualification,i-0e0ba7ca2f42bfca9,stopped,SDL Collaborative Review,Trevor Britton,8.77,120,default,N/A,N/A,0.01,0.01,Windows,8.89,t2.large,Migrate to t3.large,80.84,0
Sep/20,us-west-2a,Oregon,IRVHFMREP02-DEV,Development,i-677cf8f3,running,HFM,Haihao Li | Karthick K,13.04,722,default,N/A,N/A,0.02,0.01,Windows,55.61,t2.large,Migrate to t3.large,80.84,0
Sep/20,us-west-2a,Oregon,AWOR-DVIVFAPP01,Development,i-0645861291df1fac2,stopped,IVFS Performance,Thomas J. Hopson,13.49,169,default,N/A,N/A,0.01,0.01,Windows,12.52,t2.large,Migrate to t3.large,80.84,0
Sep/20,us-west-2a,Oregon,IRVLBLSDLBA-OQ,OperationalQualification,i-037ed8c6a000bf975,stopped,SDL Knowledge Center Ã¢â‚¬â€œ Batch Server,Trevor Britton,9,120,default,N/A,N/A,0.01,0.01,Windows,8.89,t2.large,Migrate to t3.large,80.84,0
Sep/20,us-west-2a,Oregon,AWOR-SSDFSAPP01,,i-0b1869fecce2111a8,running,AWS Managed AD for FSX,,9.96,714,default,N/A,N/A,0.01,0.01,Windows,49.19,t3.large,No recommended change,No Data,0
Sep/20,us-west-2a,Oregon,IRVLBLSDLBA-PD,Production,i-017cd8b52c397b28f,running,SDL Knowledge Center Ã¢â‚¬â€œ Batch Server,Trevor Britton,28.27,715,default,N/A,N/A,0.07,0.05,Windows,52.98,t2.large,No recommended change,No Data,0
Sep/20,us-west-2a,Oregon,IRVHFMWEB03-DEV,Development,i-667cf8f2,running,HFM,Haihao Li | Karthick K,15,714,default,N/A,N/A,0.02,0.01,Windows,52.91,t2.large,Migrate to t3.large,80.84,0
Sep/20,us-west-2a,Oregon,AWOR-PDAMDC02,Production,i-0344f955e9c2de423,running,Active Directory,Michael Lee,1.6,715,default,N/A,N/A,0,0,Windows,52.98,t2.large,Migrate to t3.large,80.84,0
Sep/20,us-west-2a,Oregon,IRVLBLSDL01-OQ,OperationalQualification,i-08eef0eb86cafe52f,stopped,SDL Knowledge Center,Trevor Britton,9.23,130,default,N/A,N/A,0.01,0.01,Windows,9.63,t2.large,Migrate to t3.large,80.84,0
Sep/20,us-west-2a,Oregon,AWOR-PDBAGAPP01,Production,i-00f26c1eb066b8e46,running,Other,Chris Lucherini,13.89,714,default,N/A,N/A,0.01,0.02,Windows,52.91,t2.large,Migrate to t3.large,80.84,0
Sep/20,us-west-2a,Oregon,IRVLBLCAR01-DV,Development,i-01545641aeebab1e0,running,SDL Collaborative Review,Trevor Britton,8.34,565,default,N/A,N/A,0.01,0.01,Windows,41.87,t2.large,Migrate to t3.large,80.84,0
Sep/20,us-west-2a,Oregon,IRVINE500-DR,Production,i-0a99a7c63e58b7f97,running,BI - Disaster Recovery,Haihao Li,5.59,714,default,N/A,N/A,0.01,0.22,Linux/UNIX,496.94,i3.4xlarge,No recommended change,No Data,0
Sep/20,us-west-2a,Oregon,AWOR-PDSECPAS01,Production,i-021112a7290dfab21,running,Other,"Don Winter, Eric Roe",13.96,715,default,N/A,N/A,0.04,0.04,Windows,52.98,t2.large,Migrate to t3.large,80.84,0
Sep/20,us-west-2a,Oregon,AWOR-PDAMUTIL01,Production,i-0879183fba8a76fcb,running,AD migration tool server,Michael Lee,10.3,714,default,N/A,N/A,0.01,0.01,Windows,29.35,t2.medium,Migrate to t3.medium,43.78,0
Sep/20,us-west-2a,Oregon,AWOR-PDMIM01,Production,i-082179afd03c3db75,running,Active Directory,Michael Lee,7.89,715,default,N/A,N/A,0.32,0.07,Windows,95.24,t2.xlarge,Migrate to r5.large,159.05,0
Sep/20,us-west-2a,Oregon,AWOR-DVAMDC02,Development,i-012b620f2175d251e,stopped,Active Directory,Michael Lee,20.82,169,default,N/A,N/A,0,0,Windows,3.5,t2.small,No recommended change,No Data,0
Sep/20,us-west-2a,Oregon,AWOR-PDMESDB04,Production,i-0ddfc0535e6a7c2d3,running,SQL,"Alek Slavuk, Haihao Li",4.7,715,default,N/A,N/A,0.05,0.01,Windows,950.24,r5d.4xlarge,No recommended change,No Data,0
Sep/20,us-west-2a,Oregon,AWOR-PDADSYNC01,Production,i-0997d920bf5909ce9,running,Other,Michael Lee,12.06,613,default,N/A,N/A,0.03,0.01,Windows,25.19,t2.medium,Migrate to t3.medium,43.78,0
Sep/20,us-west-2a,Oregon,AWOR-PDEWDC20,Production,i-081522c8972566737,running,Active Directory,Michael Lee,9.26,714,default,N/A,N/A,0.05,0.14,Windows,52.91,t2.large,Migrate to t3.large,80.84,0
Sep/20,us-west-2a,Oregon,AWOR-DVMESDSB01,Development,i-075e34443e305a39c,running,MES,David Tower,11.46,610,default,N/A,N/A,0.06,0.08,Windows,81.25,t2.xlarge,Migrate to r5.large,159.05,0
Sep/20,us-west-2a,Oregon,AWOR-OQMESWEB02,OperationalQualification,i-086e70b2ef2f451b7,stopped,MES,David Tower,39.75,181,default,N/A,N/A,0.02,0.02,Windows,13.41,t2.large,No recommended change,No Data,0
Sep/20,us-east-1a,5.55748E+11,HAIEIKAPP02,,i-06ab164b67c49416d,running,Other,Freddy DOleo,12.45,515,default,N/A,N/A,0.02,0.01,Windows,21.17,t2.medium,Migrate to t3.medium,43.78,0
Sep/20,us-west-2a,Oregon,IRVINE501-DR,Production,i-0df750d1d4c2c5be5,running,BI - Disaster Recovery,Haihao Li,1.91,713,dedicated,N/A,N/A,0,0.03,Linux/UNIX,206.48,r4.2xlarge,Migrate to r5.2xlarge,389.61,0
Sep/20,us-west-2a,Oregon,AwOr-PdTibBw04,Production,i-0af97481a5bf3b42a,running,TIBCO,Deepak Karir,3.96,713,default,33.89,N/A,0.02,0.03,Red Hat Enterprise Linux,469.87,z1d.3xlarge,Migrate to i3.2xlarge,550.12,0
Sep/20,us-west-2a,Oregon,AWOR-OQSCIDB01,OperationalQualification,i-030e5cabc0698e5b8,stopped,Sciemetric,Ryo Miyaki,10.78,169,default,N/A,N/A,0,0,Windows,27.6,r5.large,No recommended change,No Data,0
Sep/20,us-west-2a,Oregon,AwOr-PdTibBw03,Production,i-03855aea63227a3ac,running,TIBCO,Deepak Karir,4.97,713,default,40.58,N/A,0.02,0.04,Red Hat Enterprise Linux,469.87,z1d.3xlarge,Migrate to i3.2xlarge,550.12,0
Sep/20,us-west-2a,Oregon,AWOR-PDMKSVDI20,Development,i-04bff66b3b2bd0986,stopped,Other,Amir Khashayar,6.83,277,default,N/A,N/A,0.02,0.01,Windows BYOL,25.36,t2.xlarge,Migrate to r5.large,91.93,0
Sep/20,us-west-2a,Oregon,AWOR-PDIVFAPP01,Production,i-0946384fc6c97a48d,running,IVFS Performance,Thomas J. Hopson,19.09,714,default,N/A,N/A,0.02,0.03,Windows,14.78,t2.small,No recommended change,No Data,0
Sep/20,us-west-2b,Oregon,AWOR-PTMESWEB02,Test,i-9f7fa80a,running,MES,David Tower,24.34,715,default,N/A,N/A,0.02,0.01,Windows,52.98,t2.large,Migrate to t3.large,80.84,0
Sep/20,us-west-2a,Oregon,AWOR-DVWPLDB01,Development,i-0c51b3594df7e841e,stopped,WIP Labeling,Alek Slavuk,7.92,317.44,dedicated,N/A,N/A,0.02,0.06,Linux/UNIX,34.7,m4.xlarge,Migrate to r5.large,97.77,0
Sep/20,us-west-2a,Oregon,AWOR-PDSCCMDP01,Production,i-06e99fbe7731020db,running,SCCM,Mike Pettway,7.78,714,default,N/A,N/A,0.08,2.97,Windows,95.1,t2.xlarge,Migrate to r5.large,159.05,0
Sep/20,us-west-2a,Oregon,AWOR-DVPDFAPP01,Development,i-05e4a17c0464074d1,stopped,Other,Jay Tsui,8.5,252,default,N/A,N/A,0.02,0.01,Windows,7.23,t3.small,No recommended change,No Data,0
Sep/20,us-west-2a,Oregon,awor-tspbcapp01,Test,i-08097055401306842,running,EPM Automate for Enterprise Planning and Budgeting Cloud Service (EPBCS),Ty Tsaowimonsiri,5.11,714,default,N/A,N/A,0.03,0.03,Windows,223.05,t3.2xlarge,Migrate to t2.2xlarge,316.06,0
Sep/20,us-west-2a,Oregon,AWOR-DVDWHAPP02,Development,i-06050bf527d4fc6d4,running,Other,Stanislav_vohnik,54.53,713,default,N/A,N/A,0.02,0.01,Red Hat Enterprise Linux,101.67,t3.xlarge,Migrate to t4g.xlarge,141.83,0
Sep/20,us-west-2a,Oregon,AWOR-DVORAAPX03,Development,i-0fb90f53ba1d30d2b,stopped,Other,Vivek Ratnaswamy,0.24,99,default,N/A,N/A,0,0,Red Hat Enterprise Linux,10.79,m5.large,Migrate to t4g.large,92.81,0
Sep/20,us-west-2a,Oregon,IRVINE873,Development,i-07e7c177556675bc1,running,Other,Haihao Li,18.37,712,dedicated,N/A,N/A,0.12,0.6,Windows,318.26,r3.xlarge,Migrate to r5d.xlarge,356.77,0
Sep/20,us-west-2a,Oregon,AWOR-PDAMUTIL02,Production,i-03fed095fe998763e,running,AD migration tool server,Michael Lee,8.44,715,default,N/A,N/A,0.01,0.01,Windows,29.39,t2.medium,Migrate to t3.medium,43.78,0
Sep/20,us-west-2b,Oregon,AWOR-PDMDMAPP02,Production,i-09b88585928d124d0,running,Other,"Anu Kumar, Diptisankar Mondalâ€¯",0.38,470,default,N/A,N/A,0.01,0,Red Hat Enterprise Linux,243.93,m5.4xlarge,Migrate to r5.2xlarge,462.57,0
Sep/20,us-west-2a,Oregon,awor-PDpbcapp01,Production,i-048d10b3800e994b1,running,EPM Automate for Enterprise Planning and Budgeting Cloud Service (EPBCS),Ty Tsaowimonsiri,5.73,714,default,N/A,N/A,0.41,0.48,Windows,223.05,t3.2xlarge,Migrate to t2.2xlarge,316.06,0
Sep/20,us-west-2b,Oregon,AWOR-TSDMOAPP03,Test,i-00592527b2c653e71,running,Demisto Server,Ory Shiloah,4.08,715,default,N/A,N/A,0,0,Linux/UNIX,139.43,m5.2xlarge,Migrate to r5.xlarge,183.86,0
Sep/20,us-west-2a,Oregon,AWOR-PDPAWRED01,Production,i-0f769c50a2bd977c8,running,Privileged Access Jump Server (PAW),Don Winter,4.9,715,default,N/A,N/A,0,0,Windows,52.98,t2.large,Migrate to t3.large,80.84,0
Sep/20,us-west-2a,Oregon,AWOR-PDDHRAPP01,Production,i-02eb397ec1da7abe1,running,DHR Scanner Software,Jason Zimmerman,13.02,714,default,N/A,N/A,0.01,0.01,Windows,27.85,t3.medium,No recommended change,No Data,0
Sep/20,us-west-2a,Oregon,AWOR-PDMDMAPP01,Production,i-0e1c5c362a936c5dd,running,Informatica MDM,"Anu Kumar, Diptisankar Mondal ",0.17,471,default,N/A,N/A,0.02,0,Red Hat Enterprise Linux,244.45,m5.4xlarge,Migrate to r5.2xlarge,462.57,0
Sep/20,us-west-2a,Oregon,AWOR-PDPAWRED02,Production,i-0dea41587596dac60,running,Privileged Access Jump Server (PAW),Don Winter,2.25,715,default,N/A,N/A,0,0,Windows,52.98,t2.large,Migrate to t3.large,80.84,0
Sep/20,us-west-2a,Oregon,AWOR-PDMESBO73,Production,i-0bfa55dcaab652ac3,running,MES,David Tower,7.23,715,default,N/A,N/A,0,0,Windows,225.23,r5.xlarge,Migrate to t2.2xlarge,316.06,0
